,Coefficient
"heart_hands,",0.3647582375474725
looking_to_the_side,0.3646092006045561
winged_hat,0.3644806124335069
collared_cape,0.3640078681900521
"indian_style,",0.36383524065285044
"french_fries,",0.36383197870876033
"uwabaki,",0.3638301101177675
"detached_wings,",0.3638266699515097
bremerton_\(azur_lane\),0.3638093311912686
"artist_logo,",0.36380557600342345
shinano_\(azur_lane\),0.36373341170067436
open_door,0.363712385705511
blue_poison_\(arknights\),0.3635986808946761
chongyun_\(genshin_impact\),0.3635493157871376
electric_fan,0.36328461849700355
side-tie_panties,0.36326118528553375
pink_panties,0.36316564015030506
"star_choker,",0.3630519893090629
"hooded_cape,",0.3630436499783475
"scissors,",0.36293247702613496
nishikino_maki,0.36292678460248906
statue,0.3627507549973911
controller,0.3626067525014221
"fur-trimmed_kimono,",0.36252707269967804
"pink_ribbon,",0.3625205589403745
"watermelon,",0.36244898237320583
vertical-striped_thighhighs,0.36242885519078394
"paint_splatter_on_face,",0.36242410463061797
snow,0.362276614853715
green_scarf,0.362139561627193
higuchi_kaede,0.36210270510254433
recording,0.3618802068502956
"egyptian,",0.36187710110401694
nero_claudius_\(swimsuit_caster\)_\(fate\),0.36182974135453333
"rabbit_girl,",0.3617331764633654
"tokyo-3_middle_school_uniform,",0.36156496061208937
"spray_can,",0.3613711761235141
blouse,0.36119426503284113
symboli_rudolf_\(umamusume\),0.3608778250185732
"winter,",0.36086733735962667
"aquarium,",0.36082937959016803
"bib,",0.36078281055742345
diaper,0.36078281055742345
poke_ball_symbol,0.36072876441429386
clothes_pull,0.36059202999411055
ohara_mari,0.3605585260234314
matsuura_kanan,0.3605585260234314
"wooden_bucket,",0.3605359376049827
short_sleeves,0.36016763969816185
white_socks,0.36008722451525194
superhero,0.3599723119374218
"green_bodysuit,",0.3599723119374218
"torii,",0.3599481404435386
"fins,",0.35989058364317555
"monocle_hair_ornament,",0.3598505217848358
balloon,0.35979575182149587
"white_dress,",0.3597464071194499
print_skirt,0.35945988934416084
"lolita_fashion,",0.35944493060452587
"playboy_bunny,",0.3594021897680453
"purple_thighhighs,",0.35928335403633177
zuikaku_\(azur_lane\),0.35919650101145717
no_humans,0.35918493864936013
yellow_sash,0.3591472356057971
skindentation,0.35887346449844376
holding_leaf,0.3588024921394956
"leaf_umbrella,",0.3588024921394956
"red_shirt,",0.358762199404004
potted_plant,0.358758364630438
"company_name,",0.3587194702248371
sunglasses,0.3587033694084409
blue_bra,0.3586218338706226
"thorns,",0.35862020760040986
"animal_on_hand,",0.3586103920134145
bloop_\(gawr_gura\),0.3585814644336103
"watering_can,",0.35847655753494617
"board_game,",0.35833454491176175
"blue_capelet,",0.3583223393324667
checkered_kimono,0.35828505893364676
"lingerie,",0.3582292266928471
torn_dress,0.3582135791662893
"print_bikini,",0.3580876953594144
bandage_over_one_eye,0.3578797309052799
"triplets,",0.3578350598971505
akali,0.35779077886624355
bodypaint,0.35779077886624355
black_umbrella,0.3576937889964847
"hair_behind_ear,",0.3576296019973167
looking_over_eyewear,0.3576256255902687
scroll,0.35754483831541467
holding_fan,0.35750046342327985
"whistle_around_neck,",0.357488047482996
hina_\(swimsuit\)_\(blue_archive\),0.357488047482996
"ear_bow,",0.3573291581803582
fairy,0.3572841981465316
vertical-striped_dress,0.35724086019986245
border,0.35714597677414445
fox_girl,0.35713693363317894
"triangle,",0.3571340610458105
"gym_shorts,",0.3571324507730381
"party_hat,",0.35690372177730306
"w,",0.3568163262805991
"frying_pan,",0.35681108783719256
medusa_\(fate\),0.3567460982958988
colorful,0.3566639311677806
g41_\(girls'_frontline\),0.3565663413092979
"holding_scissors,",0.3564816439036603
"see-through_silhouette,",0.35647887601377953
"viewer_holding_leash,",0.3564673529635139
"striped_sleeves,",0.35632603418422304
yanfei_\(genshin_impact\),0.3563176833507867
"diving_mask_on_head,",0.3563079923052864
"plastic_bag,",0.3562467778327186
idol,0.35616075308650297
"seigaiha,",0.35609815502243974
"wife_and_wife,",0.3559561573544004
cum,0.3558783284742164
globe,0.3558501674946669
"bagged_fish,",0.35581780381535905
"multiple_earrings,",0.35574944110694245
rita_rossweisse,0.3556656024744336
thorns,0.3555995969629316
hojo_karen,0.3555576061455402
animal_ear_legwear,0.3554781893298546
"forked_eyebrows,",0.35544737515618596
"cross_print,",0.3554267811871704
homurahara_academy_school_uniform,0.3554267811871704
"black_tank_top,",0.355281837793866
"tate_eboshi,",0.3551180791851169
magical_ruby,0.35505870783984433
shiny_clothes,0.3550355948032959
stained_glass,0.3546759759099501
hagoita,0.35459432353595777
"string_bikini,",0.3545807838449632
"blood_from_eyes,",0.3544847377657063
"chef,",0.35448037712958985
"feather_earrings,",0.35441045432117996
takanashi_kiara,0.35441045432117996
"seagull,",0.3543998530836285
"pink_thighhighs,",0.3542362200252682
kicking,0.35403341217936884
claw_ring,0.3540215048832072
"grey_gloves,",0.3539923719062881
ketchup,0.3539405806970443
fur_hat,0.3539307152632788
arm_hug,0.35390579485200074
"nekomata,",0.35381899701217256
"arch,",0.35357969575357456
"halberd,",0.35353099762249374
flower,0.35347459024122735
cat_hood,0.35339524961832397
"black_cardigan,",0.3533867682280038
"hair_censor,",0.3533666870877401
"pink_jacket,",0.35333812327530534
one-piece_tan,0.35328886698833145
"blood_from_mouth,",0.35324735723745504
adjusting_eyewear,0.35320929410612356
"halloween_bucket,",0.3532056967141135
"feather_trim,",0.3530849023653631
shigure_\(kancolle\),0.3528071457011822
"bonnet,",0.3527812063541869
"between_legs,",0.3526529871706048
black_shirt,0.3526293747341693
grey_headwear,0.35242232040694704
vertical_stripes,0.35240288818113746
projekt_red_\(arknights\),0.3523892145576555
mob_cap,0.35231134069804615
leaf_hair_ornament,0.35192805247249953
miyu_edelfelt,0.3518763408534146
blue_cardigan,0.3517160331587044
school_swimsuit,0.3517157945764561
pink_dress,0.3516303869574964
miyu_\(blue_archive\),0.3515701643959956
gag,0.3515694315308098
red_moon,0.3514351106212291
fence,0.3513640595662871
chick,0.3510321769288838
deep_skin,0.35097171751889206
"hair_tie,",0.3508778190834332
"showgirl_skirt,",0.3508323228755102
"bookshelf,",0.3506765359441719
"open_dress,",0.35065017642707597
hairpods,0.3505810725855918
"sports_car,",0.35054044487571323
"planet,",0.3505142481000938
skirt_removed,0.350511681416858
bucket,0.3503473222406042
belt_collar,0.35033961748246073
carpet,0.35033961748246073
"green_choker,",0.350319666923666
ear_ornament,0.35026041540116076
black_flower,0.3502386110245353
"miniboy,",0.34999207488280126
violin,0.3499359776247713
"french_kiss,",0.34981127600470713
mascara,0.34981037218825517
"bat_hair_ornament,",0.34981037218825517
maria_cadenzavna_eve,0.34979134228882214
"cellphone_picture,",0.349785104564698
phone_screen,0.349785104564698
"bralines,",0.34962363667725643
pudding,0.3495786697694301
drumsticks,0.34957638757351334
two_tails,0.3494634708985749
heavy_breathing,0.3493847931785026
open_cardigan,0.34923812535966303
muscular,0.3491633055447196
"whipped_cream,",0.34916324514413527
"bird_on_hand,",0.3489836712915577
"honey,",0.34892500823507283
falling_leaves,0.34888637303965536
dangle_earrings,0.3488790435516303
"crossover,",0.3488717110483172
silence_suzuka_\(umamusume\),0.3485138612358744
koshimizu_sachiko,0.34845123126510413
"china_dress,",0.34844629981928926
"scythe,",0.3483887771610916
"color_connection,",0.34829293360317204
hata_no_kokoro,0.34823987939015155
"wet_shirt,",0.34821771781216243
"full_moon,",0.34807683756928526
pantyhose_pull,0.34802685869363637
"chasing,",0.3477098879891812
"lyre,",0.3476322734254709
navel_piercing,0.34721775707122976
"height_difference,",0.3471340997458027
"grey_jacket,",0.34706818632002084
"brown_socks,",0.34697920609856936
"plaid_panties,",0.34691666555914624
wind_chime,0.34688880548227874
miyamoto_musashi_\(swimsuit_berserker\)_\(second_ascension\)_\(fate\),0.34677827469835504
kyubey,0.34677182696126524
"monster_energy,",0.3467117628761269
white_gloves,0.34657970090420265
"album_cover,",0.34656844220104577
brendan_\(pokemon\),0.3465331885663044
"kote,",0.34620993039094
"animal_skull,",0.3461472999535776
floating_island,0.3460099751041217
spoken_exclamation_mark,0.3459843790040245
curry_rice,0.34575426604767
"american_flag_print,",0.34575426604767
"innertube,",0.34565178220310844
"trigger_discipline,",0.3456347341577419
"red_theme,",0.3455901252096633
"blue_headwear,",0.34545070258510024
"knee_up,",0.3454404043682081
"wading,",0.34532955348209565
"polka_dot_background,",0.34514695369881804
cookie,0.3450671152705878
"vision_\(genshin_impact\),",0.34486297520249887
"heart_collar,",0.3447849120800288
"naked_cape,",0.3446960968804883
"streaked_hair,",0.34467834135278413
amputee,0.3446541531691195
moss,0.34457015066878127
empty_eyes,0.34456178869068577
fur_coat,0.34455687466497525
"reverse_grip,",0.3444294480231408
"pink_choker,",0.344359841164042
round_eyewear,0.3442835826628131
"padlock,",0.3442444068508494
"gears,",0.3441339470668747
shiina_yuika,0.34385162634839705
"orange_dress,",0.343631847310872
"daisy,",0.3433914888976237
mash_kyrielight_\(swimsuit_of_perpetual_summer\),0.3433104335112135
leather_jacket,0.3433080782501276
sheet_music,0.3432613355927218
jeanne_d'arc_\(granblue_fantasy\),0.34315357838309063
"pink_rose,",0.34312546862560145
"baseball_cap,",0.3430834167303495
"chimney,",0.3428915792908993
"heart_background,",0.34278185824888435
"cat_girl,",0.34277960291140386
"orange_sky,",0.34265380718428073
morpeko_\(full\),0.3425442307900996
"blank_speech_bubble,",0.34250575405383754
karna_\(fate\),0.3423734826576783
tie_clip,0.3422692924147618
untied_bikini,0.3420407247341419
"red_hakama,",0.34195211371437195
explosion,0.34183226560743085
"animalization,",0.3417856197127967
animal_hood,0.3417575789008763
armband,0.3417449598388271
"pill,",0.34170335856853146
grabbing,0.341653766437665
watermelon,0.3416146414460591
"purple_bikini,",0.34160483430621225
"sticker,",0.3415902207128601
"animal_hood,",0.34156493186168035
rider_belt,0.34152650060235407
bare_pectorals,0.34141947107190873
"arm_tattoo,",0.34117107781956474
on_shoulder,0.34114050164647214
hibiki_\(kancolle\),0.34101834726143787
"jar,",0.340992744685078
angry,0.3409269602557049
dango,0.34084096019678783
"diving,",0.3408194682425215
holding_breath,0.3408194682425215
pink_bikini,0.3404148626148904
"spikes,",0.34039024065329965
"thong_bikini,",0.3402781514576537
book_stack,0.34025351019442635
hip_focus,0.3401390547626309
"holding_camera,",0.34007926323238324
"baseball,",0.3399483742493241
"white_robe,",0.33991019581026743
black-framed_eyewear,0.33988652672446945
"door,",0.33986306258763604
animal_on_shoulder,0.3394416185508599
school_bag,0.33944133054192527
"mouth_veil,",0.3392335367599668
"briefcase,",0.33916327235985794
"glass,",0.33910292020477506
puffy_short_sleeves,0.3388891112447417
"hair_through_headwear,",0.33882238567911505
white_one-piece_swimsuit,0.33878523929953586
"horse_tail,",0.3387427562818521
lisa_\(genshin_impact\),0.33871551673608585
"fox_shadow_puppet,",0.33855443434645865
"mochi,",0.3385497197041744
tam_o'_shanter,0.3384598997996341
"omurice,",0.3384396628774821
sweatdrop,0.3383194411942771
screen,0.33788291994938147
yozora_mel,0.3378389093752519
fighting_stance,0.33778232630303073
"hands_on_own_face,",0.33764023528826403
"mismatched_pupils,",0.3375849077953285
open_window,0.3375256709905825
red_background,0.337515338305083
"white_flower,",0.3373455251426247
nakano_yotsuba,0.3371912382967337
nakano_itsuki,0.3371912382967337
;d,0.33713911619851045
megumin,0.3371070314102853
"cityscape,",0.3369938539781349
"hand_on_headphones,",0.33698604794338116
fox_ears,0.33688051122126406
x_hair_ornament,0.3368525002927799
"eden_academy_school_uniform,",0.33680822939045485
orange_hairband,0.3367445737049308
food-themed_earrings,0.3366799407600455
hand_on_headwear,0.3365799188796346
hat_ornament,0.3365312944595157
aerith_gainsborough,0.3363906237104608
"building,",0.3363719041567131
open_hand,0.33634347262914627
violet_evergarden,0.336327282142434
holding_ball,0.3361385662830101
"eastern_dragon,",0.3360648228644454
viera,0.3360428278237837
pantylines,0.3360384425512646
naked_shirt,0.3359234034672197
panty_peek,0.33579267690510906
waist_apron,0.3357893435755643
"holding_flower,",0.33578751349321156
trainer_\(umamusume\),0.3357520839414725
blue-framed_eyewear,0.3356330860715751
okusawa_misaki,0.33556225659399025
"american_flag_bikini,",0.3354795594999956
riding_crop,0.3354795594999956
"drying,",0.33526454703820163
barrel,0.3352421447890725
arm_garter,0.3352316176998676
"cardboard_box,",0.33509275557459317
"candy_apple,",0.33484093449846264
bound_arms,0.3348349236602623
holding_microphone,0.3347057509837403
"2008,",0.3345424517560628
"imminent_kiss,",0.334410507786307
scar,0.33433268093343654
tsukino_usagi,0.3342924300421109
"under-rim_eyewear,",0.33423828508071796
"blue_skin,",0.33422952155201663
"arm_guards,",0.3341883535381087
"lotion,",0.33415906813972174
"sword_of_hisou,",0.3339387843173557
hiiragi_tsukasa,0.3339222208347565
red_footwear,0.3338860815899382
"garden,",0.3338702930084483
shirt_tucked_in,0.33384631684605237
"belt_pouch,",0.3337668243845443
cu_chulainn_\(caster\)_\(fate\),0.3337248727874431
argyle,0.3335859706800826
"striped_shirt,",0.33319706159699225
osaki_amana,0.3331457012885161
winter_coat,0.3331168456402142
"dog,",0.3331108026144694
gumi,0.332981413670442
"motorcycle,",0.33284904427734
bandaid_on_hand,0.33283160361956504
ladder,0.33282367663306406
censored,0.3325968013682876
midoriya_izuku,0.3325718965020782
asymmetrical_bangs,0.3323615475392692
plaid,0.3323348787065658
ribbed_legwear,0.3323238875260132
"architecture,",0.33224659748166396
"rainbow,",0.3322402611927101
watson_cross,0.33220535179939725
lineup,0.33220535179939725
"cowboy_western,",0.33220535179939725
glass,0.33192215977457673
"covering_face,",0.33189895007275033
"lightning,",0.3317869760079975
hakama_short_skirt,0.33177418074870385
"pink_bra,",0.33177036308170976
rudder_footwear,0.33166306877110346
holding_can,0.33160652992128403
"thought_bubble,",0.3315354902490958
"broken_glass,",0.3314444001431012
candle,0.3314359698019041
black_vest,0.3314317156820489
prinz_eugen_\(unfading_smile\)_\(azur_lane\),0.3312561867847661
"german_flag_bikini,",0.3312561867847661
fur_collar,0.33122069443375235
"mimikaki,",0.3308695842250652
"ofuda_on_clothes,",0.33080417453146826
pochita_\(chainsaw_man\),0.33070119021638794
"robe,",0.33062768200079873
shoulder_tattoo,0.33054308824943013
half_updo,0.330519023896828
"triangle_mouth,",0.3305185736212427
arabian_clothes,0.330372967687541
sisters,0.33019220987060793
"asymmetrical_gloves,",0.33010582137334143
"official_alternate_hairstyle,",0.32981933271180064
crescent_earrings,0.3297755425419602
"sailor_moon_redraw_challenge_\(meme\),",0.3297755425419602
"veranda,",0.3297646339187828
sparrow,0.32969526729176024
single_horn,0.32967488666870615
yellow_cardigan,0.32967462663715036
"print_kimono,",0.3295423001842051
"sode,",0.32946071560828527
robot,0.32945523141854977
"holding_dagger,",0.3293329334244945
"covering_breasts,",0.3293182847663219
brick_wall,0.3291462767735391
airplane,0.32911378931019036
armored_dress,0.3291031904623931
"holding_pokemon,",0.32904986191318236
"feeding,",0.32902832413855204
"mace,",0.32898226366931455
"polar_bear,",0.3288295774962091
mudrock_\(arknights\),0.32881829890283315
"railroad_tracks,",0.32876940641020325
carrot,0.32869385648075794
naughty_face,0.3286101359199812
thigh_gap,0.32850820864910024
"beer_can,",0.3284695931879743
"stadium,",0.3283470005175289
black_buruma,0.3283470005175289
"idol,",0.32829389079235266
ribbon_trim,0.3282178151177033
white_thighhighs,0.3282103111763017
holding_shield,0.328171825458221
beads,0.3281416722364525
grey_pants,0.32808541531768415
"bags_under_eyes,",0.32785830498824414
"korean_text,",0.3278430192979575
curvy,0.3278177052892335
bird,0.3278161516219579
astolfo_\(sailor_paladin\)_\(fate\),0.3277767998959312
"red_sailor_collar,",0.3277767998959312
"chandelier,",0.32766401878695184
wings,0.32748066840481443
holding_game_controller,0.32746632848590973
"interface_headset,",0.3274134919465309
cirno,0.32712560020030895
"laptop,",0.3270879956114875
underbust,0.32697347431984747
"bamboo_steamer,",0.32686698935191855
frog,0.32679375689777945
biting,0.3267920492829958
"rabbit_boy,",0.32678314791921226
"white_bowtie,",0.32665696441822467
grey_vest,0.32656545141278165
legwear_under_shorts,0.3265409142950296
"graveyard,",0.3264903548704332
mismatched_footwear,0.32619165859740373
kureiji_ollie,0.32619165859740373
asymmetrical_footwear,0.32619165859740373
two-tone_skin,0.32619165859740373
"stitched_face,",0.32619165859740373
tombstone,0.32619165859740373
patchwork_skin,0.32619165859740373
"holding_water_gun,",0.3261279747746538
"earpiece,",0.32606895659922747
okita_sougo,0.3259809068783808
kagura_\(gintama\),0.3259809068783808
fishnets,0.3259282420845813
